Date,Region_ID,Meals_Distributed,Meals_Requested,Temperature,Rainfall,Festival_Flag,Disaster_Flag,Population,Food_Availability_Index
2026-02-20,R38,1578,1578,23.9,1.1,0,0,65910,0.7871
2026-02-21,R38,1423,2011,21.7,0.0,0,0,66163,0.7414
2026-02-22,R38,1224,1486,22.8,0.1,0,0,66056,0.7186
2026-02-23,R38,1203,1248,26.0,14.2,0,0,65801,0.7831
2026-02-24,R38,1190,1271,21.7,0.0,0,0,65842,0.7141
2026-02-25,R38,1063,1427,21.8,2.1,0,0,65426,0.7352
2026-02-26,R38,1601,1691,23.9,1.1,0,0,65803,0.715
2026-02-27,R38,1453,1619,20.7,5.9,0,0,66575,0.7292
2026-02-28,R38,1586,1729,20.2,3.0,0,0,66092,0.6683
2026-03-01,R38,1491,1798,24.6,0.0,0,0,66118,0.7245
2026-03-02,R38,1481,1869,25.7,4.3,0,0,66246,0.6533
2026-03-03,R38,1407,1720,26.9,0.0,0,0,66190,0.7242
2026-03-04,R38,1313,1664,32.0,7.6,0,0,66024,0.7425
2026-03-05,R38,1611,1784,26.9,0.0,0,0,65696,0.7435
2026-03-06,R38,1708,2207,27.1,6.2,0,0,66198,0.7588
2026-03-07,R38,2261,2398,31.8,5.6,1,0,65136,0.776
2026-03-08,R38,1921,2073,30.3,0.0,1,0,66292,0.7635
2026-03-09,R38,2239,2702,32.2,0.0,1,0,66242,0.7906
2026-03-10,R38,2277,2277,34.5,0.0,1,0,65614,0.7188
2026-03-11,R38,2127,2320,23.1,2.9,1,0,65851,0.731
2026-03-12,R38,2256,2301,30.7,5.8,1,0,66021,0.6729
2026-03-13,R38,1829,1829,26.4,0.0,0,0,65658,0.6748
2026-03-14,R38,1593,1788,27.5,5.0,0,0,65797,0.7046
2026-03-15,R38,1473,1553,29.8,3.2,0,0,65506,0.849
2026-03-16,R38,1593,1682,30.3,5.3,0,0,65963,0.7654
2026-03-17,R38,1569,1855,27.9,5.8,0,0,66091,0.7532
2026-03-18,R38,1581,1691,28.5,5.8,0,0,65943,0.7609
2026-03-19,R38,1793,1855,35.2,1.0,0,0,66248,0.7189
2026-03-20,R38,1216,1469,29.2,3.0,0,0,66072,0.6899
2026-03-21,R38,1613,1613,24.8,3.6,0,0,65861,0.6758
2026-03-22,R38,1365,1750,22.9,1.8,0,0,66078,0.684
2026-03-23,R38,1328,1606,29.8,0.0,0,0,66116,0.7507
2026-03-24,R38,1184,1618,31.8,0.0,0,0,66137,0.7573
2026-03-25,R38,1597,1791,30.5,3.6,0,0,66465,0.6985
2026-03-26,R38,1375,1522,29.9,0.0,0,0,66844,0.7273
2026-03-27,R38,1380,1687,29.2,0.4,0,0,65895,0.7807
2026-03-28,R38,1483,1616,29.9,2.1,0,0,65880,0.7188
2026-03-29,R38,1554,1589,25.8,0.0,0,0,65569,0.7445
2026-03-30,R38,1347,1794,29.9,0.0,0,0,66259,0.7641
2026-03-31,R38,1232,1428,27.0,0.0,0,0,67013,0.736
2026-01-01,R39,1904,2593,12.0,0.0,0,0,1958161,0.8287
2026-01-02,R39,2168,2608,14.1,9.2,0,0,1961900,0.9024
2026-01-03,R39,2202,2561,10.5,6.9,0,0,1967782,0.8768
2026-01-04,R39,2065,2322,16.1,7.9,0,0,1965191,0.8603
2026-01-05,R39,1802,2232,15.8,8.0,0,0,1970838,0.9222
2026-01-06,R39,1548,2182,9.6,0.0,0,0,1946199,0.8855
2026-01-07,R39,2210,2290,12.2,2.7,0,0,1961202,0.8805
2026-01-08,R39,2452,2626,7.6,4.5,0,0,1961992,0.8902
2026-01-09,R39,2246,2555,8.7,0.0,0,0,1983717,0.8617
2026-01-10,R39,2385,2468,9.1,3.6,0,0,1959578,0.9583
2026-01-11,R39,2042,2042,8.7,7.9,0,0,1954444,0.9072
2026-01-12,R39,1706,1706,11.0,0.0,0,0,1965797,0.882
2026-01-13,R39,2345,2923,14.2,0.3,1,0,1958587,0.8598
2026-01-14,R39,2773,3054,10.7,5.7,1,0,1973157,0.9336
2026-01-15,R39,2429,3200,11.2,2.8,1,0,1966659,0.843
2026-01-16,R39,3110,3203,12.7,4.2,1,0,1959711,0.8759
2026-01-17,R39,2479,2479,11.0,0.0,1,0,1945920,0.9294
2026-01-18,R39,1787,2000,11.0,6.3,0,0,1972067,0.8223
2026-01-19,R39,1829,1985,9.4,0.0,0,0,1954461,0.8717
2026-01-20,R39,4688,8090,18.6,0.0,0,1,1966282,0.9007
2026-01-21,R39,5300,9014,13.6,0.5,0,1,1968626,0.8668
2026-01-22,R39,1459,1766,10.6,3.1,0,0,1959391,0.8685
2026-01-23,R39,1715,2259,16.3,5.0,0,0,1963837,0.8727
2026-01-24,R39,1793,2771,6.3,7.1,0,0,1967427,0.8752
2026-01-25,R39,2423,2753,12.4,4.7,1,0,1981107,0.8609
2026-01-26,R39,2220,2404,11.5,10.4,1,0,1957919,0.8855
2026-01-27,R39,2045,2470,13.3,1.2,1,0,1969588,0.8332
2026-01-28,R39,1563,1728,14.8,7.2,0,0,1969084,0.8375
2026-01-29,R39,2038,2353,11.4,0.0,0,0,1966349,0.871
2026-01-30,R39,2252,2252,13.3,0.0,0,0,1967539,0.9435
2026-01-31,R39,1822,2359,8.2,0.0,0,0,1955646,0.798
2026-02-01,R39,1848,1991,13.0,0.0,0,0,1951402,0.874
2026-02-02,R39,1981,2226,17.6,7.0,0,0,1963899,0.8794
2026-02-03,R39,1700,2061,17.7,0.0,0,0,1985614,0.8436
2026-02-04,R39,1836,1836,16.5,5.1,0,0,1966066,0.83
2026-02-05,R39,1968,1968,17.9,0.0,0,0,1975927,0.8217
2026-02-06,R39,1966,2148,21.3,1.8,0,0,1967717,0.8427
2026-02-07,R39,1765,2414,17.5,2.6,0,0,1957054,0.8939
2026-02-08,R39,2099,2155,7.5,2.8,0,0,1961492,0.8737
2026-02-09,R39,1568,1983,15.6,0.0,0,0,1968593,0.8681
2026-02-10,R39,1645,2002,14.2,0.0,0,0,1958959,0.8177
2026-02-11,R39,4664,8426,11.9,7.5,0,1,1965334,0.8967
2026-02-12,R39,1737,2414,14.8,0.0,0,0,1972743,0.8682
2026-02-13,R39,2422,2422,13.3,5.2,0,0,1972899,0.7695
2026-02-14,R39,2062,2062,13.1,15.0,0,0,1960390,0.8603
2026-02-15,R39,1833,1924,16.0,4.0,0,0,1958893,0.8462
2026-02-16,R39,1807,2250,15.8,0.7,0,0,1968374,0.8009
2026-02-17,R39,1813,1919,17.2,0.1,0,0,1962570,0.8835
2026-02-18,R39,1712,2049,19.3,6.5,0,0,1965863,0.9047
2026-02-19,R39,1693,1806,15.6,4.6,0,0,1968350,0.794
2026-02-20,R39,1673,2047,14.8,0.0,0,0,1973491,0.8978
2026-02-21,R39,1857,2175,18.2,2.1,0,0,1967388,0.9252
2026-02-22,R39,1535,1933,13.4,0.0,0,0,1964441,0.9331
2026-02-23,R39,1894,1894,19.2,1.4,0,0,1962166,0.906
2026-02-24,R39,1640,1898,11.4,1.4,0,0,1962635,0.923
2026-02-25,R39,1398,1842,14.3,0.0,0,0,1953405,0.8773
2026-02-26,R39,1758,1926,11.0,0.0,0,0,1963896,0.8716
2026-02-27,R39,1995,2400,23.6,10.7,0,0,1967343,0.8697
2026-02-28,R39,1965,2073,13.5,1.0,0,0,1975653,0.8566
2026-03-01,R39,1950,2472,19.6,0.0,0,0,1977116,0.7892
2026-03-02,R39,1937,2677,20.6,6.2,0,0,1965156,0.8494
2026-03-03,R39,1971,2340,16.5,10.2,0,0,1962659,0.8496
2026-03-04,R39,2689,4278,16.5,0.0,0,1,1965232,0.7926
2026-03-05,R39,3118,4893,22.0,14.6,0,1,1977906,0.8616
2026-03-06,R39,2900,4633,21.1,3.0,0,1,1965804,0.8582
2026-03-07,R39,2949,2949,23.3,0.0,1,0,1961597,0.7642
2026-03-08,R39,2829,3118,24.7,6.2,1,0,1965445,0.9154
2026-03-09,R39,2891,2891,22.5,0.0,1,0,1976376,0.944
2026-03-10,R39,2321,2552,23.4,0.0,1,0,1964712,0.9342
2026-03-11,R39,2556,2660,27.4,0.9,1,0,1974534,0.8639
2026-03-12,R39,3017,3017,25.0,1.6,1,0,1966464,0.9029
2026-03-13,R39,1710,1890,19.5,3.0,0,0,1961834,0.8171
2026-03-14,R39,1898,2418,24.0,0.0,0,0,1967791,0.8923
2026-03-15,R39,1839,2220,21.0,2.0,0,0,1955700,0.8704
2026-03-16,R39,1984,2159,22.8,1.0,0,0,1955959,0.8452
2026-03-17,R39,1696,1995,18.8,6.3,0,0,1971129,0.885
2026-03-18,R39,1481,1907,25.9,4.2,0,0,1964874,0.8237
2026-03-19,R39,2060,2459,24.4,1.7,0,0,1962237,0.8596
2026-03-20,R39,1541,1691,22.0,0.0,0,0,1976475,0.8789
2026-03-21,R39,1536,1782,15.0,2.8,0,0,1977746,0.9172
2026-03-22,R39,1830,1879,17.5,3.5,0,0,1959979,0.803
2026-03-23,R39,1665,2248,21.1,0.0,0,0,1967552,0.8463
2026-03-24,R39,5956,9948,22.9,8.4,0,1,1971433,0.9263
2026-03-25,R39,5441,8989,19.3,0.0,0,1,1964823,0.8684
2026-03-26,R39,6015,9685,25.4,5.4,0,1,1949651,0.8804
2026-03-27,R39,5963,9599,21.2,1.3,0,1,1974117,0.8887
2026-03-28,R39,7996,12471,20.9,5.6,0,1,1957880,0.8678
2026-03-29,R39,1833,2174,21.7,0.0,0,0,1973744,0.9139
2026-03-30,R39,2277,3909,31.3,0.0,0,1,1989874,0.7885
2026-03-31,R39,2735,3470,31.1,11.9,0,1,1974220,0.7498
2026-01-01,R40,1575,1816,12.5,1.9,0,0,1514448,0.9308
2026-01-02,R40,1567,1740,13.6,4.7,0,0,1498261,0.9179
2026-01-03,R40,1425,1672,8.8,2.9,0,0,1498910,0.959
2026-01-04,R40,1145,1442,9.8,3.7,0,0,1509324,0.9241
2026-01-05,R40,1209,1322,9.7,7.2,0,0,1498262,0.9159
2026-01-06,R40,1106,1356,12.3,0.3,0,0,1514172,0.9554
2026-01-07,R40,1398,1398,14.8,5.2,0,0,1511645,0.8985
2026-01-08,R40,1533,1533,17.3,6.8,0,0,1506012,0.8384
2026-01-09,R40,1375,1838,14.3,6.5,0,0,1497725,0.898
2026-01-10,R40,1287,1337,15.0,0.0,0,0,1512929,0.9126
2026-01-11,R40,1530,1653,6.7,0.0,0,0,1518895,0.8997
2026-01-12,R40,1126,1328,9.5,0.0,0,0,1507953,0.8834
2026-01-13,R40,1367,1624,16.1,0.0,1,0,1501171,0.902
2026-01-14,R40,1533,1750,13.3,1.8,1,0,1501870,0.8663
2026-01-15,R40,1853,2128,11.9,3.7,1,0,1509494,0.869
2026-01-16,R40,1955,2155,14.1,0.0,1,0,1508168,0.9253
2026-01-17,R40,1825,2114,13.0,2.0,1,0,1496880,0.9162
2026-01-18,R40,1338,1386,16.4,7.4,0,0,1516306,0.8865
2026-01-19,R40,1218,1463,10.4,0.0,0,0,1507914,0.8964
2026-01-20,R40,1129,1264,12.3,0.0,0,0,1502530,0.8174
2026-01-21,R40,1079,1278,7.9,0.1,0,0,1510797,0.8592
2026-01-22,R40,1148,1551,13.2,4.2,0,0,1503699,0.9472
2026-01-23,R40,1277,1720,10.1,6.5,0,0,1513454,0.8559
2026-01-24,R40,1429,1594,11.1,4.5,0,0,1508609,0.9662
2026-01-25,R40,1405,1445,12.5,0.1,1,0,1523746,0.936
2026-01-26,R40,1436,1518,11.0,9.1,1,0,1493971,0.8724
2026-01-27,R40,1405,1405,12.9,0.0,1,0,1509890,0.8874
2026-01-28,R40,1366,1495,5.6,7.9,0,0,1514936,0.8988
2026-01-29,R40,1303,1533,12.2,0.0,0,0,1498044,0.8237
2026-01-30,R40,1211,1594,14.4,0.9,0,0,1498683,0.9527
2026-01-31,R40,1117,1400,12.2,6.0,0,0,1516826,0.8952
2026-02-01,R40,1249,1329,11.0,16.6,0,0,1515357,0.7911
2026-02-02,R40,1446,1446,11.3,3.5,0,0,1506152,0.848
2026-02-03,R40,1185,1474,14.3,0.3,0,0,1497009,0.863
2026-02-04,R40,1122,1354,13.8,6.2,0,0,1507022,0.8796
2026-02-05,R40,1181,1409,16.8,0.0,0,0,1504208,0.8885
2026-02-06,R40,1532,1532,14.4,2.5,0,0,1528811,0.8735
2026-02-07,R40,1551,1893,15.0,2.9,0,0,1499867,0.8966
2026-02-08,R40,1182,1531,13.0,5.5,0,0,1496930,0.8323
2026-02-09,R40,1262,1364,17.1,0.9,0,0,1502130,0.8175
2026-02-10,R40,1233,1366,12.9,0.0,0,0,1519196,0.8638
2026-02-11,R40,1055,1338,15.8,3.7,0,0,1501074,0.9005
2026-02-12,R40,1268,1268,15.1,0.0,0,0,1515721,0.8864
2026-02-13,R40,1326,1507,10.7,5.3,0,0,1514686,0.8579
2026-02-14,R40,1131,1355,10.5,7.6,0,0,1515689,0.877
2026-02-15,R40,1341,1471,18.2,7.3,0,0,1511954,0.8732
2026-02-16,R40,1304,1304,16.1,0.0,0,0,1508216,0.9484
2026-02-17,R40,1188,1188,16.7,9.8,0,0,1494925,0.9191
2026-02-18,R40,1131,1388,11.0,0.0,0,0,1510698,0.8152
2026-02-19,R40,1161,1377,12.5,0.0,0,0,1503779,0.8885
2026-02-20,R40,1172,1340,14.5,0.4,0,0,1524283,0.883
2026-02-21,R40,1257,1592,15.7,4.6,0,0,1500523,0.9628
2026-02-22,R40,1312,1338,13.3,5.8,0,0,1503542,0.8941
2026-02-23,R40,1199,1547,10.1,2.5,0,0,1503838,0.896
2026-02-24,R40,1072,1246,18.3,0.0,0,0,1502367,0.9364
2026-02-25,R40,1020,1328,19.8,4.3,0,0,1500841,0.8497
2026-02-26,R40,3006,4261,15.0,5.4,0,1,1510616,0.8935
2026-02-27,R40,3884,5541,12.1,3.9,0,1,1513841,0.9024
2026-02-28,R40,3830,5448,17.3,1.5,0,1,1501786,0.8461
2026-03-01,R40,1377,1904,13.8,12.7,0,0,1516417,0.8372
2026-03-02,R40,1503,1503,25.1,0.0,0,0,1505196,0.9034
2026-03-03,R40,1171,1437,21.7,10.0,0,0,1514149,0.858
2026-03-04,R40,1111,1388,15.7,0.0,0,0,1496994,0.9481
2026-03-05,R40,1351,1832,21.0,8.2,0,0,1527614,0.8845
2026-03-06,R40,1314,1711,21.2,0.0,0,0,1508505,0.9277
2026-03-07,R40,2213,2463,21.8,4.3,1,0,1518167,0.8647
2026-03-08,R40,1920,1920,20.6,0.0,1,0,1513744,0.8763
2026-03-09,R40,1856,2099,21.5,3.0,1,0,1499720,0.8951
2026-03-10,R40,1633,1963,17.7,2.0,1,0,1519768,0.7716
2026-03-11,R40,1533,1951,16.8,0.7,1,0,1507251,0.8304
2026-03-12,R40,2257,2392,21.2,6.4,1,0,1511453,0.9029
2026-03-13,R40,1428,1662,20.2,0.0,0,0,1499723,0.9048
2026-03-14,R40,1128,1316,21.0,0.5,0,0,1506240,0.9511
2026-03-15,R40,1147,1247,16.1,13.4,0,0,1502149,0.9325
2026-03-16,R40,1272,1628,21.6,5.3,0,0,1509030,0.905
2026-03-17,R40,1118,1140,25.2,1.2,0,0,1506181,0.8849
2026-03-18,R40,1260,1313,22.7,0.0,0,0,1518057,0.8309
2026-03-19,R40,1009,1282,19.4,1.7,0,0,1506065,0.8976
2026-03-20,R40,1056,1252,24.8,2.8,0,0,1502574,0.9263
2026-03-21,R40,1167,1314,18.5,1.7,0,0,1512607,0.8749
2026-03-22,R40,1215,1618,24.2,0.0,0,0,1525071,0.8885
2026-03-23,R40,1205,1318,18.6,1.1,0,0,1513069,0.9014
2026-03-24,R40,1136,1283,19.2,7.7,0,0,1527260,0.9627
2026-03-25,R40,1127,1316,15.1,0.0,0,0,1516839,0.8812
2026-03-26,R40,1192,1450,20.7,2.3,0,0,1521589,0.8742
2026-03-27,R40,1185,1740,21.5,0.6,0,0,1514419,0.923
2026-03-28,R40,1341,1341,21.9,12.6,0,0,1509672,0.8935
2026-03-29,R40,1279,1642,22.7,7.2,0,0,1500128,0.8966
2026-03-30,R40,1263,1268,23.8,1.1,0,0,1510377,0.9198
2026-03-31,R40,1333,1481,22.9,1.1,0,0,1519785,0.959
2026-01-01,R41,1582,1711,26.4,0.0,0,0,823208,0.9009
2026-01-02,R41,1784,1784,27.4,4.2,0,0,830742,0.8817
2026-01-03,R41,6805,9169,25.8,0.0,0,1,830631,0.8495
2026-01-04,R41,4899,6410,23.3,0.0,0,1,824394,0.9289
2026-01-05,R41,5992,8009,31.3,8.1,0,1,825657,0.8085
2026-01-06,R41,6520,8551,25.2,0.0,0,1,835593,0.9309
2026-01-07,R41,5817,7957,23.2,0.7,0,1,830222,0.8703
2026-01-08,R41,5801,7799,24.0,4.6,0,1,832496,0.8429
2026-01-09,R41,1533,1610,24.4,0.0,0,0,829461,0.9015
2026-01-10,R41,1411,1627,24.9,6.7,0,0,817934,0.8836
2026-01-11,R41,1569,1798,24.9,1.2,0,0,827176,0.8978
2026-01-12,R41,1049,1355,23.8,8.3,0,0,826819,0.8427
2026-01-14,R41,1922,2251,22.2,0.0,1,0,831886,0.8208
2026-01-15,R41,2159,2159,33.9,0.0,1,0,833911,0.8636
2026-01-16,R41,1832,1832,20.2,8.3,1,0,828322,0.8636
2026-01-17,R41,2008,2095,22.8,0.5,1,0,827997,0.8603
2026-01-18,R41,1388,1538,31.4,6.9,0,0,828703,0.8969
2026-01-19,R41,1352,1618,31.0,2.6,0,0,831080,0.9296
2026-01-20,R41,1245,1392,25.2,0.9,0,0,828858,0.9093
2026-01-21,R41,1312,1546,28.3,0.0,0,0,831874,0.8709
2026-01-22,R41,1243,1354,24.1,2.6,0,0,831032,0.9028
2026-01-23,R41,988,1228,25.9,0.0,0,0,829044,0.8677
2026-01-24,R41,1327,1407,28.5,0.8,0,0,828643,0.8905
2026-01-25,R41,1500,1657,21.4,0.6,1,0,825461,0.8731
2026-01-26,R41,1522,1639,25.2,0.0,1,0,827399,0.9408
2026-01-27,R41,1378,1445,22.5,0.0,1,0,828756,0.9199
2026-01-28,R41,1249,1504,21.3,4.1,0,0,825897,0.8296
2026-01-29,R41,1518,1646,23.7,3.8,0,0,832741,0.8187
2026-01-30,R41,1386,1814,26.1,0.0,0,0,829282,0.8689
2026-01-31,R41,1330,1669,25.0,5.7,0,0,829673,0.9218
2026-02-01,R41,1547,1648,31.3,7.0,0,0,823943,0.8751
2026-02-02,R41,1331,1577,22.7,4.8,0,0,825390,0.8667
2026-02-03,R41,1310,1532,27.6,2.9,0,0,824475,0.8542
2026-02-04,R41,1467,1537,22.8,0.0,0,0,834290,0.8887
2026-02-05,R41,1190,1522,20.6,0.0,0,0,830588,0.8747
2026-02-06,R41,2004,3954,25.3,7.0,0,1,821250,0.5693
2026-02-07,R41,2228,3388,27.0,3.3,0,1,832593,0.6039
2026-02-08,R41,1970,3978,22.8,4.5,0,1,829711,0.5553
2026-02-09,R41,1940,3720,26.7,0.0,0,1,827181,0.5203
2026-02-10,R41,2358,3244,25.8,5.5,0,1,827679,0.4953
2026-02-11,R41,2722,3283,24.7,7.8,0,1,827902,0.5705
2026-02-12,R41,1979,3778,22.2,0.0,0,1,829919,0.6558
2026-02-13,R41,2574,3967,26.4,0.0,0,1,827339,0.5941
2026-02-14,R41,2350,3325,31.7,0.0,0,1,824557,0.5535
2026-02-15,R41,1904,3387,24.1,9.4,0,1,829961,0.6052
2026-02-16,R41,2752,3367,21.9,3.3,0,1,833133,0.5742
2026-02-17,R41,1689,3575,30.0,0.0,0,1,829817,0.6048
2026-02-18,R41,2171,3753,19.3,0.0,0,1,834653,0.6076
2026-02-19,R41,7014,10486,20.4,0.0,0,1,827354,0.5863
2026-02-20,R41,6465,9761,26.2,0.0,0,1,826581,0.6536
2026-02-21,R41,7175,10768,22.6,5.4,0,1,831005,0.6485
2026-02-22,R41,6235,9292,22.7,0.0,0,1,829247,0.5193
2026-02-23,R41,7059,10208,21.1,7.9,0,1,823954,0.5986
2026-02-24,R41,2216,2936,27.7,0.0,0,1,831200,0.5192
2026-02-25,R41,2201,3022,23.9,5.7,0,1,831911,0.7063
2026-02-26,R41,1658,1789,29.3,0.6,0,0,840689,0.7167
2026-02-27,R41,1591,2033,27.3,0.0,0,0,832070,0.7568
2026-02-28,R41,1656,2136,23.0,0.0,0,0,825789,0.7828
2026-03-01,R41,1922,2254,31.3,0.0,0,0,832993,0.7467
2026-03-02,R41,1829,1829,27.1,1.8,0,0,834381,0.8475
2026-03-03,R41,1452,1538,26.5,5.6,0,0,839890,0.7369
2026-03-04,R41,1415,1636,30.8,0.0,0,0,826743,0.8426
2026-03-05,R41,1644,1774,32.4,2.7,0,0,820969,0.8094
2026-03-06,R41,1820,1883,35.3,0.0,0,0,826275,0.7739
2026-03-07,R41,2335,2335,25.1,0.0,1,0,829423,0.8628
2026-03-08,R41,2420,2672,29.9,3.9,1,0,830112,0.809
2026-03-09,R41,1951,2334,29.2,0.0,1,0,834826,0.923
2026-03-10,R41,1849,2303,22.9,2.1,1,0,828065,0.8364
2026-03-11,R41,1963,2312,29.8,2.2,1,0,828716,0.8988
2026-03-12,R41,1936,2111,27.2,0.0,1,0,820924,0.8452
2026-03-13,R41,1556,1616,27.7,2.0,0,0,832346,0.8544
2026-03-14,R41,1278,1429,29.5,0.0,0,0,829775,0.849
2026-03-15,R41,1347,1425,28.5,6.0,0,0,835715,0.881
2026-03-16,R41,1177,1383,27.5,0.3,0,0,826059,0.8492
2026-03-17,R41,1294,1556,25.2,0.0,0,0,832667,0.9393
2026-03-18,R41,1216,1467,21.5,0.0,0,0,829248,0.8647
2026-03-19,R41,1739,3206,31.6,0.0,0,1,833399,0.9546
2026-03-20,R41,1935,3474,31.9,9.5,0,1,828602,0.8225
2026-03-21,R41,2035,3699,31.2,1.4,0,1,834295,0.9127
2026-03-22,R41,1681,2967,29.2,13.6,0,1,828876,0.8849
2026-03-23,R41,1779,3219,19.7,5.6,0,1,829432,0.864
2026-03-24,R41,1307,1427,25.6,3.5,0,0,831435,0.9367
2026-03-25,R41,1235,1540,29.4,8.6,0,0,837887,0.8581
2026-03-26,R41,1192,1383,29.7,2.7,0,0,826127,0.8422
2026-03-27,R41,1445,1452,28.6,7.5,0,0,828418,0.8743
2026-03-28,R41,1418,1760,26.1,0.0,0,0,828628,0.8407
2026-03-29,R41,1117,1527,31.1,0.2,0,0,818841,0.8991
2026-03-30,R41,1177,1591,29.6,5.3,0,0,828856,0.9218
2026-03-31,R41,1251,1609,26.3,0.3,0,0,828066,0.8888
2026-01-01,R42,2079,2626,16.5,0.0,0,0,364000,0.8005
2026-01-02,R42,2269,3136,19.9,7.6,0,0,359829,0.7634
2026-01-03,R42,2895,3307,15.6,5.9,0,0,361278,0.8522
2026-01-04,R42,2432,2459,21.9,3.8,0,0,358196,0.8556
2026-01-05,R42,2171,2561,16.8,0.0,0,0,358342,0.8192
2026-01-06,R42,2227,2323,19.0,3.5,0,0,360958,0.7871
2026-01-07,R42,1839,2468,16.0,7.3,0,0,362488,0.8522
2026-01-08,R42,2348,2375,19.8,0.0,0,0,360535,0.8516
2026-01-09,R42,2655,2711,18.8,2.2,0,0,360855,0.8452
2026-01-10,R42,2486,2708,15.1,0.0,0,0,362509,0.7996
2026-01-11,R42,2172,2666,20.3,0.0,0,0,359358,0.8385
2026-01-12,R42,2483,2483,14.8,0.3,0,0,362443,0.8597
2026-01-13,R42,3307,3389,15.8,0.0,1,0,358982,0.7994
2026-01-14,R42,3261,3845,14.9,0.0,1,0,360443,0.8189
2026-01-15,R42,3102,3136,19.0,0.0,1,0,362307,0.8167
2026-01-16,R42,3193,3193,14.8,0.0,1,0,361317,0.8341
2026-01-17,R42,3163,3163,17.9,10.1,1,0,362325,0.8302
2026-01-18,R42,1897,2127,22.9,6.6,0,0,363305,0.8301
2026-01-19,R42,2074,2195,16.3,6.0,0,0,361223,0.8301
2026-01-20,R42,2038,2140,21.1,3.0,0,0,359929,0.8453
2026-01-21,R42,1523,2245,24.2,3.3,0,0,361948,0.8433
2026-01-22,R42,1898,2405,16.1,4.3,0,0,359850,0.8612
2026-01-23,R42,2424,3005,19.4,0.0,0,0,361502,0.8118
2026-01-24,R42,1821,2750,17.3,2.8,0,0,362976,0.7925
2026-01-25,R42,2222,2778,16.6,0.0,1,0,362002,0.8584
2026-01-26,R42,2897,2897,17.2,0.0,1,0,358640,0.7692
2026-01-27,R42,2268,2959,20.4,0.8,1,0,361561,0.8405
2026-01-28,R42,1785,2529,19.7,0.0,0,0,365195,0.7718
2026-01-29,R42,2321,2513,20.1,4.7,0,0,359693,0.8319
2026-01-30,R42,2374,2374,19.8,0.0,0,0,360285,0.8127
2026-01-31,R42,2156,2265,17.4,3.6,0,0,361910,0.7629
2026-02-01,R42,2262,2864,14.7,3.3,0,0,361677,0.8058
2026-02-02,R42,1839,2386,17.3,4.6,0,0,362187,0.7866
2026-02-03,R42,2092,2191,20.2,15.4,0,0,361005,0.84
2026-02-04,R42,1913,2708,25.3,2.9,0,0,359978,0.8405
2026-02-05,R42,2253,4137,31.0,0.6,0,1,360685,0.7283
2026-02-06,R42,2446,4252,26.7,6.7,0,1,359921,0.6299
2026-02-07,R42,2389,4176,30.1,8.4,0,1,362332,0.7793
2026-02-08,R42,3369,4455,29.5,7.3,0,1,361830,0.6864
2026-02-09,R42,2756,3955,28.2,5.2,0,1,361407,0.7088
2026-02-10,R42,2127,3512,29.1,0.5,0,1,366171,0.6784
2026-02-11,R42,2162,4171,32.9,0.0,0,1,361205,0.804
2026-02-12,R42,2468,4187,25.4,3.3,0,1,360840,0.7197
2026-02-13,R42,3401,4193,31.3,0.0,0,1,361161,0.6419
2026-02-14,R42,3195,4029,29.4,0.0,0,1,363558,0.7812
2026-02-15,R42,2508,3509,33.8,0.0,0,1,364436,0.7554
2026-02-16,R42,2358,4509,25.8,0.0,0,1,365355,0.6978
2026-02-17,R42,2165,3375,33.5,0.0,0,1,360103,0.7167
2026-02-18,R42,2752,3041,28.2,8.0,0,1,357394,0.6827
2026-02-19,R42,2765,3663,25.8,0.0,0,1,360573,0.6927
2026-02-20,R42,2262,2435,26.0,6.4,0,0,359033,0.7738
2026-02-21,R42,2008,2201,17.0,4.0,0,0,358147,0.8084
2026-02-22,R42,2412,2720,24.5,0.0,0,0,361181,0.8318
2026-02-23,R42,2043,2202,25.0,0.0,0,0,360601,0.7866
2026-02-24,R42,1583,1780,26.7,0.0,0,0,361945,0.9007
2026-02-25,R42,1925,2191,22.2,5.9,0,0,358629,0.7614
2026-02-26,R42,2236,2236,19.7,1.5,0,0,358337,0.8308
2026-02-27,R42,2312,2721,21.0,7.5,0,0,360588,0.8083
2026-02-28,R42,1968,2315,23.8,0.0,0,0,363826,0.8192
2026-03-01,R42,1884,2217,26.9,0.0,0,0,358630,0.7929
2026-03-02,R42,2478,2810,25.3,0.0,0,0,365143,0.8924
2026-03-04,R42,1993,2084,30.0,2.4,0,0,359081,0.8378
2026-03-05,R42,1861,2661,24.4,4.9,0,0,363347,0.7954
2026-03-06,R42,2009,2912,24.5,3.3,0,0,364919,0.8381
2026-03-07,R42,3159,3916,20.5,5.3,1,0,361439,0.8192
2026-03-08,R42,3367,3615,23.8,4.5,1,0,364510,0.9237
2026-03-09,R42,3313,3313,26.0,8.8,1,0,364113,0.831
2026-03-10,R42,3029,3627,26.6,2.0,1,0,363840,0.8087
2026-03-11,R42,3092,3709,26.5,0.0,1,0,364830,0.7991
2026-03-12,R42,3199,3600,23.0,0.0,1,0,360261,0.7955
2026-03-13,R42,2073,2333,26.3,0.0,0,0,358845,0.9084
2026-03-14,R42,2296,2705,24.9,5.9,0,0,363321,0.8414
2026-03-15,R42,2429,2776,25.3,0.0,0,0,363162,0.7976
2026-03-16,R42,1690,2039,22.2,5.3,0,0,361677,0.8645
